Gene,PeakRatio,PeakCall,5_UTR,uORF,Structure,InitH,InitC,Length,Intron,5Speed,AvSpeed,minSpeed,tAI,3_UTR,poly_P,poly_KR
YER018C,0.84,False,95,0,0.08663583815028905,40.700555,0.05885,221,0,0.4071999999999999,0.3362389140271493,0.5076,0.22981545529732952,104,1,2
YER019C-A,0.5352941176470588,True,78,0,0.07526512968299712,35.419454,,88,0,0.3787,0.2629022727272727,0.36471,0.2789557195591458,19,2,3
YER019W,0.0,False,352,0,0.37600122399020813,36.291203333333335,0.0772,477,0,0.13142,0.25905702306079664,0.43909999999999993,0.25358436157569014,88,1,2
YER020W,0.8888888888888888,False,106,0,0.1690502450980392,116.37864545454545,0.054770000000000006,449,0,0.35230000000000006,0.3240913140311804,0.56829,0.2741421074944932,176,2,3
YER021W,0.7333333333333333,False,114,0,0.33573076470588237,222.06210526315792,0.09834,523,0,0.3227999999999999,0.24248948374760998,0.4082800000000001,0.26116509944305105,78,1,2
YER022W,0.3333333333333333,False,36,0,0.0,50.70383000000001,0.07608,687,0,0.26599999999999996,0.25146637554585155,0.4335000000000001,0.24181612171021016,92,1,4
YER023W,0.6052631578947368,False,28,0,0.49111294363256786,0.0,0.13752,286,0,0.20140000000000002,0.21341608391608388,0.31155,0.2627546358404561,87,1,3
YER024W,1.0,False,22,0,0.0,4.476136,0.0187,923,0,0.3547,0.2561185265438787,0.46109999999999995,0.24679522941617096,114,2,4
YER025W,0.2032520325203252,True,68,0,0.41528662083553675,10.92135,0.13142,527,0,0.252,0.19384895635673624,0.3871299999999999,0.25546398746175525,262,2,4
YER026C,0.21739130434782608,False,67,0,0.3970089730807578,,0.13648,276,0,0.3181,0.22768043478260871,0.36088000000000003,0.23269094422730532,105,2,2
YER027C,0.5138888888888888,False,108,0,0.3138958031837917,102.50583599999999,0.08682999999999999,417,0,0.1999,0.2727270983213429,0.51615,0.2335353680462758,83,2,2
YER028C,0.0,False,199,1,0.0,0.0,0.05847,394,0,0.23436000000000004,0.29994213197969544,0.5092,0.21977271551420915,48,2,3
YER029C,1.0476190476190477,True,66,0,0.0,0.0,0.10227,196,0,0.4176,0.27272142857142856,0.45635000000000003,0.2621152053943858,90,3,3
YER030W,0.11764705882352941,False,40,1,0.0,0.0,0.24549,153,0,0.13889999999999997,0.18724967320261438,0.24985,0.32878569158471593,126,1,6
YER031C,0.6470588235294118,False,33,0,0.3599987684729064,19.5991544,0.07636,223,0,0.2684,0.2365560538116592,0.41965,0.23064918067719384,116,1,2
YER032W,1.0,True,42,0,0.0,,0.026330000000000003,876,0,0.48119999999999996,0.2846541095890411,0.5646500000000001,0.2434984427733336,24,3,4
YER033C,1.0,False,33,0,0.0,5.16186,0.0336,1076,0,0.202,0.2708079925650558,0.5772999999999999,0.21997188313896698,144,4,3
YER034W,0.0,False,49,0,0.1995369211514393,42.511359999999996,0.14307999999999998,185,0,0.19469999999999998,0.3297091891891892,0.56765,0.24832577984286142,198,1,3
YER035W,0.21052631578947367,True,207,0,0.10848275862068966,16.55996153846154,0.19043,145,0,0.22210000000000002,0.3048662068965517,0.4281999999999999,0.2523385064786516,138,2,4
YER036C,0.2653061224489796,False,23,0,0.643090206185567,93.99515272727272,0.11744,610,0,0.2947000000000001,0.1815977049180328,0.30355,0.2916045872910492,84,3,3
YER037W,0.21428571428571427,True,25,0,0.0,7.89414,0.10518,321,0,0.14446,0.24930218068535828,0.3732999999999999,0.27112746325596815,221,2,4
YER038C,0.0,False,0,0,0.0,,0.054689999999999996,464,0,0.3255,0.23992672413793106,0.33905,0.22700782132723338,577,1,3
YER038W-A,0.0,False,0,0,0.0,,,126,0,0.29732,0.24704761904761904,0.39735,0.3031937950400018,0,1,2
YER039C,0.0,False,0,0,0.0,,0.07361000000000001,249,0,0.36419999999999997,0.28749638554216866,0.48405000000000004,0.2586114394257741,0,1,3
YER039C-A,0.0,False,0,0,0.0,,,72,0,0.14809999999999998,0.2646805555555556,0.35485,0.2675897335898172,0,1,1
YER040W,2.5,True,82,0,0.0,571.846275,0.036660000000000005,730,0,0.3474,0.302028493150685,0.53435,0.21295523834724098,256,1,3
YER041W,0.0,False,50,0,0.0,21.179399999999998,0.025519999999999998,759,0,0.2327,0.26700553359683793,0.5004000000000002,0.2203224531208478,164,2,3
YER042W,0.1388888888888889,False,88,0,0.0,7.137137499999999,0.38303000000000004,184,0,0.46530000000000005,0.2439695652173913,0.35245000000000004,0.21555012318519126,164,1,2
YER043C,0.33455882352941174,False,26,0,0.8524179487179486,6.80724,0.20417000000000002,449,0,0.1387,0.1373033407572383,0.20445000000000002,0.3166744038548997,193,1,2
YER044C,0.9375,False,71,0,0.30412600969305337,76.10176437499999,0.26342,148,0,0.3501,0.1913445945945946,0.28735000000000005,0.30704595040800414,101,1,2
YER044C-A,0.0,False,0,0,0.0,,,408,1,0.14486,0.2704985294117647,0.4467,0.23447704301790764,0,1,4
YER045C,1.1428571428571428,False,92,0,0.0,,0.04798,489,0,0.1969,0.25891492842535785,0.5145,0.238242281819827,116,2,3
YER046W,0.09090909090909091,False,102,0,0.0,,,143,0,0.1296,0.28163636363636363,0.422,0.2513993180115414,74,2,3
YER047C,0.6666666666666666,False,184,0,0.0,25.68762,0.03298,897,0,0.22625999999999996,0.26941248606466,0.5107999999999999,0.24652912788432385,0,4,3
YER048C,0.8258426966292135,False,86,0,0.313359375,3.1160249999999996,0.11714000000000001,391,0,0.33649999999999997,0.21639335038363172,0.34525,0.2953934808294121,127,1,4
YER048W-A,0.7733333333333333,False,69,0,-0.034383236151603505,,,94,0,0.32396,0.24077021276595745,0.34085,0.34179409354245655,332,1,2
YER049W,0.15625,False,98,0,0.32996224634261445,54.52288749999999,0.1085,644,0,0.08996000000000001,0.20774782608695652,0.3404499999999999,0.27152315727219867,86,2,3
YER050C,3.0625,False,53,1,0.25946629213483147,5.939464444444444,0.09479,138,0,0.3546,0.25439420289855075,0.38709000000000005,0.23990668493268355,85,1,2
YER051W,0.0,False,30,0,0.0,120.02578,0.06405,492,0,0.33219999999999994,0.24815609756097562,0.3801,0.22334847037737895,216,2,4
YER052C,1.25,True,80,0,0.3642172177879133,198.52750090909092,0.11865,527,0,0.3486000000000001,0.21335901328273246,0.35774999999999996,0.24530384866945518,132,2,4
YER053C,0.6060606060606061,False,99,1,0.0,3.0777015789473685,0.06525,300,0,0.1624,0.251798,0.37895,0.2189809229517501,120,2,3
YER053C-A,0.6666666666666666,False,80,0,0.0,,,37,0,0.1981,0.21614054054054052,0.0,0.3045347110094989,5,1,1
YER054C,0.0,False,440,0,0.0,9.097724999999999,0.05269,548,0,0.39360000000000006,0.2558094890510949,0.42738,0.2418642209132889,56,2,3
YER055C,0.8843283582089553,False,89,0,0.2230914913083257,2.341273846153846,0.09525,297,0,0.19736,0.23708282828282828,0.38659999999999994,0.23690170907937635,122,1,2
YER056C,0.6896551724137931,False,88,0,0.6367682789651294,81.64886909090909,0.14657,533,0,0.18679999999999997,0.2247969981238274,0.36605,0.21329099102917196,88,1,2
YER056C-A,0.020618556701030927,False,19,0,0.584941309255079,0.0,,121,1,0.10307999999999999,0.11115702479338842,0.13418000000000002,0.3529525292628159,187,1,3
YER057C,0.4166666666666667,False,41,0,0.3984572025052192,0.0,2.5421400000000003,129,0,0.255,0.20875348837209304,0.28919999999999996,0.3402219459247088,192,1,1
YER058W,0.5714285714285714,True,22,0,0.0,,0.45595,107,0,0.3096,0.24997757009345792,0.34295,0.27728476027016447,87,1,3
YER059W,0.5,True,176,0,0.0,23.27418,0.06702000000000001,420,0,0.33510000000000006,0.2977423809523809,0.5824999999999999,0.2210366355452577,72,1,2
YER060W,0.0,False,146,0,0.15567367853290184,4.9005,0.11137000000000001,528,0,0.2532,0.25119507575757577,0.41850000000000004,0.2217687855350452,121,1,2
YER060W-A,0.0,False,0,0,0.14961142498430635,,,530,0,0.21730000000000005,0.24189283018867927,0.45122999999999996,0.1986806452313745,0,1,2
YER061C,0.5,False,104,0,0.0,0.0,0.07157999999999999,442,0,0.25082000000000004,0.25934841628959276,0.43100000000000005,0.20821420159856777,29,2,2
YER062C,0.6148148148148148,True,198,1,0.382591985428051,0.0,0.25777,250,0,0.24400000000000005,0.1868192,0.34290000000000004,0.3036132650384123,147,1,2
YER063W,0.6190476190476191,False,88,0,0.16525602755453503,46.80081538461538,0.07962999999999999,218,0,0.21600000000000003,0.22647155963302754,0.38254999999999995,0.30030745504405565,148,1,2
YER064C,0.9439252336448598,False,93,0,0.24808355941399896,630.76468,0.06931,505,0,0.16250000000000003,0.27734178217821776,0.46745000000000003,0.24877512157107726,232,2,3
YER065C,0.0,False,322,1,0.0,54.62275499999999,0.0342,557,0,0.30820000000000003,0.2235543985637343,0.3696499999999999,0.2833596887530446,93,2,2
YER066W,0.0,False,115,0,0.0,,0.1494,185,0,0.2036,0.24563675675675678,0.35585,0.19165586855489808,134,1,3
YER067W,0.0625,False,76,0,0.0,0.0,0.09202,161,0,0.21460000000000004,0.2506683229813665,0.35929999999999995,0.2526700251958088,92,2,2
YER068W,0.42105263157894735,False,91,0,0.0,220.49101499999998,0.04773,587,0,0.1522,0.2482221465076661,0.461,0.23153147910762978,107,3,3
YER069W,1.0,True,49,0,0.0,1.47609,0.10289000000000001,863,0,0.44820000000000004,0.2326989571263036,0.5033000000000001,0.24045678861236844,128,2,3
YER070W,0.9642857142857143,True,48,0,0.6457417382342838,2065.903603076923,0.11419000000000001,888,0,0.12006000000000001,0.19927792792792792,0.3644,0.2726843710119931,205,1,2
YER071C,0.5,False,102,0,0.0,11.5864,0.22591,126,0,0.3134,0.25363968253968255,0.34519999999999995,0.22623904936206468,200,1,2
YER072W,0.625,False,42,0,0.24472395833333335,3.534756923076923,0.11027999999999999,129,0,0.27505999999999997,0.244415503875969,0.31648,0.24096741305139133,144,1,3
YER073W,0.28888888888888886,False,175,1,0.16008814102564103,138.60234,0.1288,520,0,0.21446,0.22383076923076922,0.42155,0.26354963000564996,134,1,2
YER074W,0.36,True,52,0,0.15596685185185188,0.0,0.19322,135,1,0.11606000000000001,0.11292592592592592,0.13558,0.38762598902237905,143,1,2
YER074W-A,0.7865168539325843,False,29,0,0.06619884726224784,,,85,1,0.31266,0.2807694117647059,0.3873000000000001,0.2451946171542962,60,1,2
YER075C,0.5454545454545454,True,0,0,0.0,117.65445,0.03069,928,0,0.27049999999999996,0.2789967672413793,0.5582500000000001,0.23127629844264946,289,2,3
YER076C,0.75,False,491,0,0.0,,0.06907,302,0,0.3062,0.2551516556291391,0.36865000000000003,0.21375277257856884,244,1,2
YER077C,0.0,False,74,0,0.0,43.02577,0.047060000000000005,688,0,0.3087,0.26385406976744186,0.47713,0.2368472692960169,94,1,4
YER078C,1.0,False,54,0,0.09119650391802292,352.34616666666676,0.0623,511,0,0.3657,0.24481722113502932,0.3941,0.24473978230890372,69,2,2
YER078W-A,0.0,False,0,0,0.0,,,54,0,0.5099,0.3805185185185184,0.0,0.17682584666529308,486,2,1
YER079W,1.125,False,92,0,0.0,27.437899999999996,0.07535,210,0,0.5678,0.28131333333333336,0.44575000000000004,0.23630288534077765,250,1,4
YER080W,0.35,False,40,0,0.23382807731434385,82.035486,0.08922999999999999,627,0,0.1759,0.227,0.3948,0.27931032779431275,82,2,2
YER081W,0.25,False,463,0,0.23719385474860336,32.174125,0.15239,469,0,0.17460000000000003,0.20494584221748405,0.36281,0.27372769291239657,179,1,1
YER082C,0.11728395061728394,False,74,0,0.23273008849557525,48.22668571428572,0.08349,554,0,0.12076,0.23978339350180505,0.42755,0.25334646603065863,69,1,3
YER083C,0.16666666666666666,False,27,0,0.44574611973392464,1.9496699999999998,0.07203999999999999,285,0,0.1807,0.29171017543859656,0.45294999999999996,0.23643735839711313,25,2,3
YER084W,3.0,False,0,0,0.0,79.64326000000001,,128,0,0.3548,0.35075156250000006,0.53933,0.17188078040888952,0,2,2
YER085C,0.5,False,42,0,0.0,,0.14536,173,0,0.24019999999999997,0.26154450867052026,0.40569999999999995,0.25690043545866204,0,1,4
YER086W,0.8333333333333334,False,63,0,0.5598599483204134,87.1009625,0.07642,576,0,0.2752,0.20636145833333333,0.31558,0.2527412929243516,141,2,2
YER087C-B,0.16071428571428573,False,72,0,0.6346680851063831,,,82,0,0.3075,0.23827073170731708,0.34143,0.2554099260008139,187,2,3
YER087W,0.0,False,52,0,0.0,185.30129799999997,0.04646,576,0,0.2274,0.25667395833333334,0.48213,0.2228904053964302,70,1,2
YER088C,7.0,False,461,1,0.3829363671423062,75.30064363636363,,670,0,0.2857,0.29071223880597014,0.6167499999999999,0.2610955697629659,119,2,3
YER089C,0.8589743589743589,False,306,0,0.4563346636259977,57.4060075,0.08938,464,0,0.31809999999999994,0.269189224137931,0.41718,0.2436297436812664,55,1,4
YER090W,0.5985401459854015,False,53,0,0.2155119047619048,169.039003,0.10284000000000001,507,0,0.10900000000000001,0.2352311637080868,0.404,0.2465786884131736,105,2,2
YER091C,0.40625,False,70,0,0.4101438623924942,609.306403125,,767,0,0.1716,0.14071525423728815,0.22810000000000002,0.3611749595189081,200,2,2
YER092W,0.3333333333333333,False,30,0,0.33147619047619054,21.150977142857148,0.22434,125,0,0.3489,0.3211696,0.43899999999999995,0.2553316444657417,0,1,2
YER093C,0.0,False,32,0,0.0,,0.01959,1430,0,0.4704,0.2673358041958042,0.5679,0.23064034630235142,35,1,4
YER093C-A,0.4,False,84,1,0.0,1.29444,,137,1,0.1727,0.2596992700729927,0.33720999999999995,0.24018597431677313,121,2,4
YER094C,1.039647577092511,False,214,1,0.2616340956340956,3.7820554838709675,0.11014000000000002,205,0,0.2724,0.256299512195122,0.41085000000000005,0.2322491110609139,130,1,2
YER095W,0.16666666666666666,True,55,0,0.30511103633916553,107.99469714285715,0.09611,400,0,0.24159999999999998,0.242617,0.5436000000000001,0.22984626240904293,228,1,2
YER096W,0.0,False,0,0,0.0,10.2465,0.06491,512,0,0.2831,0.270785546875,0.45302999999999993,0.23332264503535763,0,3,2
YER098W,0.0,False,0,0,0.0,31.96164,0.03631,754,0,0.23536,0.2525928381962865,0.41974999999999996,0.21800185367488537,96,1,3
YER099C,0.0,False,271,0,0.12272287275565964,0.0,0.0914,318,0,0.1733,0.26012767295597483,0.4114,0.21451925615343204,53,1,2
YER100W,0.8979591836734694,False,265,0,0.13598920863309352,29.725900000000003,0.15449000000000002,250,0,0.26186000000000004,0.24066880000000002,0.35772999999999994,0.2655767452017139,94,3,3
YER101C,0.25,False,0,0,0.0,143.55273499999998,0.07443999999999999,430,0,0.1901,0.2479460465116279,0.38015000000000004,0.21739666966305138,0,1,2
YER102W,0.0,False,368,0,0.3609609073359073,0.0,0.13835999999999998,200,0,0.123,0.119259,0.14758,0.33068015304317677,65,1,5
YER103W,0.16666666666666666,False,55,0,0.0,0.0,0.10577,642,0,0.189,0.23814859813084113,0.44414999999999993,0.26196967673486604,129,2,3
YER104W,0.25,False,132,0,0.0,125.34408249999998,0.13234,208,0,0.302,0.2617846153846154,0.43878000000000006,0.2658723370012497,382,1,3
YER105C,0.5,True,38,0,0.17832250789354984,126.86415999999998,0.04902,1391,0,0.2762,0.26321725377426314,0.44632999999999995,0.22365041557851498,220,2,3
YER106W,0.0,False,47,0,0.0,,0.08968,302,0,0.23455999999999996,0.23561523178807947,0.34835000000000005,0.23536055439218784,0,1,3
YER107C,0.9583333333333334,False,177,0,0.2225151296829971,1.6906725,0.07787999999999999,365,0,0.23920000000000002,0.27974191780821916,0.55443,0.19290202842901824,113,1,4
YER109C,1.2916666666666667,True,171,0,0.0,,0.021509999999999998,798,0,0.35319999999999996,,0.7362,0.22890106256879653,317,2,5
YER110C,1.5192307692307692,True,36,0,0.6687779994217983,78.90026999999999,0.11030999999999999,1113,0,0.266,0.18706504941599283,0.3548,0.31658859416992935,81,2,2
YER111C,0.25,False,0,0,0.0,6.083549999999998,0.03499,1093,0,0.2636,0.26565068618481247,0.48080000000000006,0.2524136030276396,87,3,6
YER112W,1.3888888888888888,True,88,0,0.0,8.68768,0.30609000000000003,187,0,0.32270000000000004,0.19965240641711227,0.2913,0.23859769752710397,109,1,2
YER113C,1.0,False,173,0,0.16652522395096656,3.4236674999999996,0.04016,706,0,0.41861999999999994,0.27817762039660054,0.57528,0.2112191600896683,0,2,2
YER114C,0.46153846153846156,False,322,0,0.0,127.91842000000001,0.013669999999999998,1040,0,0.5123,0.2716438461538461,0.61103,0.24889347877951767,213,2,3
YER115C,1.0,False,316,0,0.0,,0.07243,191,0,0.3054,0.29500732984293193,0.42849999999999994,0.19780016756008656,92,1,4
YER116C,0.8181818181818182,True,101,0,0.0,3.5506349999999998,0.09566000000000001,274,0,0.24082000000000003,0.26426204379562046,0.5034799999999999,0.23711086754462138,426,2,3
YER117W,0.06927649108423857,False,31,0,0.47554196078431366,0.0,0.19475,137,1,0.20130000000000003,0.13467445255474453,0.18725000000000003,0.27491061085577895,168,1,3
YER118C,0.0,False,196,0,0.39198556701030923,18.58656,0.09967000000000001,367,0,0.42976000000000003,0.2448588555858311,0.44614999999999994,0.2153264432576032,155,1,3
YER119C,0.5,False,136,0,0.3164336507936508,,,448,0,0.34686,0.2860022321428572,0.42299999999999993,0.24032317752956253,92,2,2
YER120W,0.12,False,27,0,0.6352849012775842,1.8812282758620689,0.10780999999999999,244,0,0.23790000000000006,0.2894065573770491,0.42345000000000005,0.31458582663078394,154,2,2
YER121W,0.25,True,118,1,0.0,,0.21519000000000002,114,0,0.2579000000000001,0.2660298245614035,0.3482,0.23005956548216056,109,1,1
YER122C,0.2,False,82,0,0.4178392645314354,27.53740941176471,0.08936000000000001,493,0,0.187,0.24733306288032456,0.39063,0.24438380943741614,122,1,3
YER123W,0.47297297297297297,False,190,0,0.0,82.62347999999999,0.07468999999999999,524,0,0.2954,0.23519007633587785,0.3653,0.22074793681098892,422,1,2
YER124C,0.5208333333333334,False,49,0,0.39168592233009714,897.280086,0.07776,573,0,0.17270000000000002,0.2475888307155323,0.39544999999999997,0.21429282274877756,289,2,3
YER125W,1.103448275862069,False,508,0,0.28645761689291105,3.0605849999999997,0.06372,809,0,0.36100000000000004,0.2322741656365884,0.4165500000000001,0.23279649465042435,377,2,3
YER126C,0.16129032258064516,False,69,0,0.1541871657754011,188.6563988235294,0.16577,261,0,0.27159999999999995,0.19919310344827587,0.2692,0.3054268232330681,123,1,5
YER127W,0.25,False,20,0,0.2105922165820643,29.86302222222222,0.12251,357,0,0.20709999999999998,0.2327176470588235,0.39485000000000003,0.2883169739425251,98,2,3
YER128W,1.0,True,103,0,0.0,37.00525333333334,0.12035,203,0,0.21886,0.2511379310344828,0.36550000000000005,0.2589976012524613,126,1,3
YER129W,1.0,False,526,1,0.0,6.084053333333333,0.02035,1142,0,0.1826,0.2696352014010508,0.52708,0.21970453018258207,249,2,3
YER130C,0.2222222222222222,False,86,0,0.0,,0.06688999999999999,443,0,0.21896,0.25754537246049664,0.4588300000000001,0.23466046920825323,92,1,3
YER131W,1.0,True,362,0,0.1770104959630911,0.0,0.18141,119,0,0.10382000000000002,0.13792436974789915,0.23046000000000003,0.3916967874868449,145,2,3
YER132C,0.5,False,274,0,0.0,787.87709,0.0167,1753,0,0.26470000000000005,0.284574786081004,0.5513000000000001,0.22181799715913417,122,3,3
YER133W,1.28,True,69,0,0.46145195439739417,84.1225616,,312,1,0.21950000000000003,0.21187564102564102,0.36812999999999996,0.2202383131794949,229,2,4
YER134C,0.1875,True,40,0,0.15481234256926954,0.0,0.10985,178,0,0.2749,0.24886741573033708,0.35605000000000003,0.2085717655831617,220,1,2
YER136W,0.45454545454545453,False,137,0,0.36927014755959137,0.0,0.12584,451,0,0.21190000000000003,0.1992359201773836,0.32775,0.27417583873511353,326,1,3
YER137C,0.6,False,0,0,0.0,,0.26295999999999997,148,0,0.25880000000000003,0.2505621621621622,0.31839999999999996,0.25253464012988447,151,1,4
YER137C-A,0.0,False,0,0,0.0,0.0,,440,0,0.1995,0.2830068181818182,0.5274000000000001,0.2397114553925025,0,3,2
YER138C,0.0,False,0,0,0.0,0.0,,1755,1,0.1995,0.27301378917378916,0.5290000000000001,0.23010190502698255,0,3,3
YER138W-A,0.0,False,0,0,0.0,,,34,0,0.31116,0.3220058823529412,0.0,0.20531353973603464,17,1,2
YER139C,1.0,False,128,0,0.0,115.62178666666668,0.12243,226,0,0.12999999999999998,0.25202654867256635,0.37387999999999993,0.24889919352862205,121,1,2
YER140W,0.0,False,48,0,0.0,3.3323399999999994,0.09391000000000001,556,0,0.26670000000000005,0.2917978417266187,0.55655,0.23138561168983915,1065,2,4
YER141W,0.0,False,212,0,0.11260789376613797,42.24953117647059,0.13104000000000002,486,0,0.27225999999999995,0.24088353909465024,0.40040000000000003,0.25370004457133555,1038,2,3
YER142C,0.7307692307692307,False,60,0,0.0,0.0,0.09412999999999999,296,0,0.29639999999999994,0.249522972972973,0.38025,0.23911025634535635,0,1,3
