#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID
593	YDR337W	chriv	+	1146318	1147179	1146318	1147179	1	1146318,	1147179,	MRPS28
593	YDR347W	chriv	+	1169177	1170143	1169177	1170143	1	1169177,	1170143,	MRP1
593	YDR348C	chriv	-	1170325	1171825	1170325	1171825	1	1170325,	1171825,	PAL1
593	YDR327W	chriv	+	1125301	1125628	1125301	1125628	1	1125301,	1125628,	YDR327W
593	YDR307W	chriv	+	1075864	1077853	1075864	1077853	1	1075864,	1077853,	PMT7
593	YDR310C	chriv	-	1081127	1084316	1081127	1084316	1	1081127,	1084316,	SUM1
593	YDR330W	chriv	+	1127871	1129374	1127871	1129374	1	1127871,	1129374,	UBX5
593	YDR320C	chriv	-	1106094	1108101	1106094	1108101	1	1106094,	1108101,	SWA2
593	YDR319C	chriv	-	1105002	1105827	1105002	1105827	1	1105002,	1105827,	YFT2
593	YDR340W	chriv	+	1150880	1151183	1150880	1151183	1	1150880,	1151183,	YDR340W
593	YDR303C	chriv	-	1068728	1071386	1068728	1071386	1	1068728,	1071386,	RSC3
593	YDR318W	chriv	+	1103757	1104947	1103757	1104947	2	1103757,1103892,	1103809,1104947,	MCM21
593	YDR342C	chriv	-	1154215	1155928	1154215	1155928	1	1154215,	1155928,	HXT7
593	YDR339C	chriv	-	1149950	1150520	1149950	1150520	1	1149950,	1150520,	FCF1
593	YDR314C	chriv	-	1090432	1092511	1090432	1092511	1	1090432,	1092511,	RAD34
593	YDR312W	chriv	+	1087580	1088942	1087580	1088942	1	1087580,	1088942,	SSF2
593	YDR308C	chriv	-	1078026	1078449	1078026	1078449	1	1078026,	1078449,	SRB7
593	YDR349C	chriv	-	1172385	1174176	1172385	1174176	1	1172385,	1174176,	YPS7
593	YDR332W	chriv	+	1131000	1133070	1131000	1133070	1	1131000,	1133070,	IRC3
593	YDR297W	chriv	+	1056550	1057600	1056550	1057600	1	1056550,	1057600,	SUR2
593	YDR329C	chriv	-	1126269	1127595	1126269	1127595	1	1126269,	1127595,	PEX3
593	YDR301W	chriv	+	1063351	1067425	1063351	1067425	1	1063351,	1067425,	CFT1
593	YDR324C	chriv	-	1114432	1116763	1114432	1116763	1	1114432,	1116763,	UTP4
593	YDR321W	chriv	+	1108701	1109847	1108701	1109847	1	1108701,	1109847,	ASP1
593	YDR344C	chriv	-	1162005	1162449	1162005	1162449	1	1162005,	1162449,	YDR344C
593	YDR320W-B	chriv	+	1108483	1108621	1108483	1108621	1	1108483,	1108621,	YDR320W-B
593	YDR336W	chriv	+	1145091	1146036	1145091	1146036	1	1145091,	1146036,	YDR336W
593	YDR304C	chriv	-	1071879	1072557	1071879	1072557	1	1071879,	1072557,	CPR5
593	YDR313C	chriv	-	1089218	1090079	1089218	1090079	1	1089218,	1090079,	PIB1
593	YDR341C	chriv	-	1151802	1153626	1151802	1153626	1	1151802,	1153626,	YDR341C
593	YDR309C	chriv	-	1079047	1080199	1079047	1080199	1	1079047,	1080199,	GIC2
593	YDR331W	chriv	+	1129587	1130823	1129587	1130823	1	1129587,	1130823,	GPI8
593	YDR298C	chriv	-	1058175	1058814	1058175	1058814	1	1058175,	1058814,	ATP5
593	YDR343C	chriv	-	1159607	1161320	1159607	1161320	1	1159607,	1161320,	HXT6
593	YDR300C	chriv	-	1061504	1062791	1061504	1062791	1	1061504,	1062791,	PRO1
593	YDR338C	chriv	-	1147378	1149466	1147378	1149466	1	1147378,	1149466,	YDR338C
593	YDR317W	chriv	+	1102183	1103428	1102183	1103428	1	1102183,	1103428,	HIM1
593	YDR345C	chriv	-	1162956	1164660	1162956	1164660	1	1162956,	1164660,	HXT3
593	YDR335W	chriv	+	1141167	1144842	1141167	1144842	1	1141167,	1144842,	MSN5
593	YDR350C	chriv	-	1176119	1178174	1176119	1178174	1	1176119,	1178174,	ATP22
593	YDR294C	chriv	-	1050458	1052228	1050458	1052228	1	1050458,	1052228,	DPL1
593	YDR325W	chriv	+	1117125	1120233	1117125	1120233	1	1117125,	1120233,	YCG1
594	YDR384C	chriv	-	1241203	1242031	1241203	1242031	1	1241203,	1242031,	ATO3
594	YDR364C	chriv	-	1202842	1204210	1202842	1204210	1	1202842,	1204210,	CDC40
594	YDR365W-B	chriv	+	1206996	1212265	1206996	1212265	2	1206996,1208302,	1208301,1212265,	YDR365W-B_CDS
594	YDR410C	chriv	-	1292371	1293091	1292371	1293091	1	1292371,	1293091,	STE14
594	YDR406W	chriv	+	1279209	1283799	1279209	1283799	1	1279209,	1283799,	PDR15
594	YDR363W	chriv	+	1199182	1200553	1199182	1200553	1	1199182,	1200553,	ESC2
594	YDR404C	chriv	-	1276653	1277169	1276653	1277169	1	1276653,	1277169,	RPB7
594	YDR385W	chriv	+	1243229	1245758	1243229	1245758	1	1243229,	1245758,	EFT2
594	YDR379C-A	chriv	-	1233277	1233517	1233277	1233517	1	1233277,	1233517,	SDH6
594	YDR376W	chriv	+	1226821	1228303	1226821	1228303	1	1226821,	1228303,	ARH1
594	YDR419W	chriv	+	1303173	1305072	1303173	1305072	1	1303173,	1305072,	RAD30
594	YDR378C	chriv	-	1229348	1229609	1229348	1229609	1	1229348,	1229609,	LSM6
594	YDR393W	chriv	+	1259900	1261271	1259900	1261271	1	1259900,	1261271,	SHE9
594	YDR403W	chriv	+	1274601	1276212	1274601	1276212	1	1274601,	1276212,	DIT1
594	YDR374W-A	chriv	+	1224756	1225026	1224756	1225026	1	1224756,	1225026,	WIP1
594	YDR408C	chriv	-	1288214	1288859	1288214	1288859	1	1288214,	1288859,	ADE8
594	YDR365W-A	chriv	+	1206996	1208319	1206996	1208319	1	1206996,	1208319,	YDR365W-A_CDS
594	YDR372C	chriv	-	1221111	1222149	1221111	1222149	1	1221111,	1222149,	VPS74
594	YDR402C	chriv	-	1272233	1273703	1272233	1273703	1	1272233,	1273703,	DIT2
594	YDR362C	chriv	-	1196678	1198697	1196678	1198697	1	1196678,	1198697,	TFC6
594	YDR415C	chriv	-	1297036	1298161	1297036	1298161	1	1297036,	1298161,	YDR415C
594	YDR397C	chriv	-	1266365	1266898	1266365	1266898	2	1266365,1266861,	1266769,1266898,	NCB2
594	YDR407C	chriv	-	1284068	1287938	1284068	1287938	1	1284068,	1287938,	TRS120
594	YDR399W	chriv	+	1270067	1270733	1270067	1270733	1	1270067,	1270733,	HPT1
594	YDR356W	chriv	+	1186106	1188941	1186106	1188941	1	1186106,	1188941,	SPC110
594	YDR373W	chriv	+	1222758	1223331	1222758	1223331	1	1222758,	1223331,	FRQ1
594	YDR354C-A	chriv	-	1185138	1185282	1185138	1185282	1	1185138,	1185282,	YDR354C-A
594	YDR416W	chriv	+	1298431	1301011	1298431	1301011	1	1298431,	1301011,	SYF1
594	YDR387C	chriv	-	1248153	1249821	1248153	1249821	1	1248153,	1249821,	YDR387C
594	YDR392W	chriv	+	1258695	1259709	1258695	1259709	1	1258695,	1259709,	SPT3
594	YDR388W	chriv	+	1250185	1251634	1250185	1251634	1	1250185,	1251634,	RVS167
594	YDR411C	chriv	-	1293368	1294394	1293368	1294394	1	1293368,	1294394,	DFM1
594	YDR357C	chriv	-	1189198	1189567	1189198	1189567	1	1189198,	1189567,	CNL1
594	YDR386W	chriv	+	1246083	1247982	1246083	1247982	1	1246083,	1247982,	MUS81
594	YDR381W	chriv	+	1236557	1238004	1236557	1238004	2	1236557,1237608,	1236842,1238004,	YRA1
594	YDR368W	chriv	+	1213903	1214842	1213903	1214842	1	1213903,	1214842,	YPR1
594	YDR375C	chriv	-	1225165	1226536	1225165	1226536	1	1225165,	1226536,	BCS1
594	YDR354W	chriv	+	1184746	1185889	1184746	1185889	1	1184746,	1185889,	TRP4
594	YDR353W	chriv	+	1183298	1184258	1183298	1184258	1	1183298,	1184258,	TRR1
594	YDR412W	chriv	+	1294692	1295400	1294692	1295400	1	1294692,	1295400,	RRP17
594	YDR396W	chriv	+	1266294	1266795	1266294	1266795	1	1266294,	1266795,	YDR396W
594	YDR381C-A	chriv	-	1238311	1238850	1238311	1238850	2	1238311,1238824,	1238630,1238850,	YDR381C-A
594	YDR382W	chriv	+	1239491	1239824	1239491	1239824	1	1239491,	1239824,	RPP2B
594	YDR366C	chriv	-	1212437	1212836	1212437	1212836	1	1212437,	1212836,	YDR366C
594	YDR371C-A	chriv	-	1219508	1219613	1219508	1219613	1	1219508,	1219613,	YDR371C-A
594	YDR391C	chriv	-	1257357	1258056	1257357	1258056	1	1257357,	1258056,	YDR391C
594	YDR371W	chriv	+	1219412	1220948	1219412	1220948	1	1219412,	1220948,	CTS2
594	YDR361C	chriv	-	1195411	1196263	1195411	1196263	1	1195411,	1196263,	BCP1
594	YDR406W-A	chriv	+	1283798	1284044	1283798	1284044	1	1283798,	1284044,	YDR406W-A
594	YDR369C	chriv	-	1215015	1217580	1215015	1217580	1	1215015,	1217580,	XRS2
594	YDR374C	chriv	-	1223473	1224394	1223473	1224394	1	1223473,	1224394,	PHO92
594	YDR417C	chriv	-	1301554	1301926	1301554	1301926	1	1301554,	1301926,	YDR417C
594	YDR359C	chriv	-	1191935	1194884	1191935	1194884	1	1191935,	1194884,	EAF1
594	YDR395W	chriv	+	1263323	1266158	1263323	1266158	1	1263323,	1266158,	SXM1
594	YDR389W	chriv	+	1252536	1254501	1252536	1254501	1	1252536,	1254501,	SAC7
594	YDR401W	chriv	+	1272222	1272786	1272222	1272786	1	1272222,	1272786,	YDR401W
594	YDR405W	chriv	+	1277645	1278437	1277645	1278437	1	1277645,	1278437,	MRP20
594	YDR380W	chriv	+	1234217	1236125	1234217	1236125	1	1234217,	1236125,	ARO10
594	YDR394W	chriv	+	1261680	1262967	1261680	1262967	1	1261680,	1262967,	RPT3
594	YDR358W	chriv	+	1190058	1191732	1190058	1191732	1	1190058,	1191732,	GGA1
594	YDR418W	chriv	+	1301615	1302113	1301615	1302113	1	1301615,	1302113,	RPL12B
594	YDR379W	chriv	+	1230166	1233196	1230166	1233196	1	1230166,	1233196,	RGA2
594	YDR390C	chriv	-	1254936	1256847	1254936	1256847	1	1254936,	1256847,	UBA2
594	YDR398W	chriv	+	1267470	1269402	1267470	1269402	1	1267470,	1269402,	UTP5
594	YDR370C	chriv	-	1217781	1219110	1217781	1219110	1	1217781,	1219110,	DXO1
594	YDR352W	chriv	+	1181800	1182754	1181800	1182754	1	1181800,	1182754,	YPQ2
594	YDR413C	chriv	-	1294835	1295411	1294835	1295411	1	1294835,	1295411,	YDR413C
594	YDR363W-A	chriv	+	1202127	1202397	1202127	1202397	1	1202127,	1202397,	SEM1
594	YDR355C	chriv	-	1186066	1186369	1186066	1186369	1	1186066,	1186369,	YDR355C
594	YDR409W	chriv	+	1289405	1292120	1289405	1292120	1	1289405,	1292120,	SIZ1
594	YDR383C	chriv	-	1239959	1240676	1239959	1240676	1	1239959,	1240676,	NKP1
594	YDR360W	chriv	+	1194597	1195032	1194597	1195032	1	1194597,	1195032,	OPI7
594	YDR377W	chriv	+	1228610	1228916	1228610	1228916	1	1228610,	1228916,	ATP17
594	YDR367W	chriv	+	1212847	1213614	1212847	1213614	2	1212847,1212978,	1212877,1213614,	KEI1
594	YDR414C	chriv	-	1295597	1296686	1295597	1296686	1	1295597,	1296686,	ERD1
594	YDR365C	chriv	-	1204496	1206383	1204496	1206383	1	1204496,	1206383,	ESF1
594	YDR400W	chriv	+	1271062	1272085	1271062	1272085	1	1271062,	1272085,	URH1
595	YDR481C	chriv	-	1418549	1420250	1418549	1420250	1	1418549,	1420250,	PHO8
595	YDR459C	chriv	-	1382318	1383443	1382318	1383443	1	1382318,	1383443,	PFA5
595	YDR461W	chriv	+	1385175	1385286	1385175	1385286	1	1385175,	1385286,	MFA1
595	YDR431W	chriv	+	1328389	1328701	1328389	1328701	1	1328389,	1328701,	YDR431W
595	YDR488C	chriv	-	1429187	1430789	1429187	1430789	1	1429187,	1430789,	PAC11
595	YDR435C	chriv	-	1332982	1333969	1332982	1333969	1	1332982,	1333969,	PPM1
595	YDR439W	chriv	+	1339675	1340719	1339675	1340719	1	1339675,	1340719,	LRS4
595	YDR422C	chriv	-	1315325	1317773	1315325	1317773	1	1315325,	1317773,	SIP1
595	YDR476C	chriv	-	1410452	1411127	1410452	1411127	1	1410452,	1411127,	YDR476C
595	YDR485C	chriv	-	1424819	1427207	1424819	1427207	1	1424819,	1427207,	VPS72
595	YDR449C	chriv	-	1357579	1358902	1357579	1358902	1	1357579,	1358902,	UTP6
595	YDR494W	chriv	+	1436929	1438015	1436929	1438015	1	1436929,	1438015,	RSM28
595	YDR495C	chriv	-	1438114	1441150	1438114	1441150	1	1438114,	1441150,	VPS3
595	YDR430C	chriv	-	1325500	1328470	1325500	1328470	1	1325500,	1328470,	CYM1
595	YDR487C	chriv	-	1428353	1428980	1428353	1428980	1	1428353,	1428980,	RIB3
595	YDR462W	chriv	+	1386072	1386516	1386072	1386516	1	1386072,	1386516,	MRPL28
595	YDR443C	chriv	-	1345675	1349938	1345675	1349938	1	1345675,	1349938,	SSN2
595	YDR460W	chriv	+	1383810	1384776	1383810	1384776	1	1383810,	1384776,	TFB3
595	YDR464W	chriv	+	1388871	1393179	1388871	1393179	1	1388871,	1393179,	SPP41
595	YDR472W	chriv	+	1403321	1404173	1403321	1404173	1	1403321,	1404173,	TRS31
595	YDR491C	chriv	-	1434499	1434991	1434499	1434991	1	1434499,	1434991,	YDR491C
595	YDR486C	chriv	-	1427430	1428120	1427430	1428120	1	1427430,	1428120,	VPS60
595	YDR469W	chriv	+	1399014	1399542	1399014	1399542	1	1399014,	1399542,	SDC1
595	YDR425W	chriv	+	1320063	1321941	1320063	1321941	1	1320063,	1321941,	SNX41
595	YDR477W	chriv	+	1412372	1414274	1412372	1414274	1	1412372,	1414274,	SNF1
595	YDR434W	chriv	+	1331236	1332841	1331236	1332841	1	1331236,	1332841,	GPI17
595	YDR467C	chriv	-	1397582	1397909	1397582	1397909	1	1397582,	1397909,	YDR467C
595	YDR454C	chriv	-	1366263	1366827	1366263	1366827	1	1366263,	1366827,	GUK1
595	YDR480W	chriv	+	1417398	1418370	1417398	1418370	1	1417398,	1418370,	DIG2
595	YDR450W	chriv	+	1359922	1360798	1359922	1360798	2	1359922,1360404,	1359969,1360798,	RPS18A
595	YDR441C	chriv	-	1344516	1345062	1344516	1345062	1	1344516,	1345062,	APT2
595	YDR455C	chriv	-	1367372	1367681	1367372	1367681	1	1367372,	1367681,	YDR455C
595	YDR457W	chriv	+	1369789	1379596	1369789	1379596	1	1369789,	1379596,	TOM1
595	YDR437W	chriv	+	1337351	1337774	1337351	1337774	1	1337351,	1337774,	GPI19
595	YDR440W	chriv	+	1342492	1344241	1342492	1344241	1	1342492,	1344241,	DOT1
595	YDR463W	chriv	+	1386815	1388375	1386815	1388375	1	1386815,	1388375,	STP1
595	YDR473C	chriv	-	1404444	1405854	1404444	1405854	1	1404444,	1405854,	PRP3
595	YDR427W	chriv	+	1322204	1323386	1322204	1323386	1	1322204,	1323386,	RPN9
595	YDR484W	chriv	+	1422762	1424688	1422762	1424688	1	1422762,	1424688,	VPS52
595	YDR448W	chriv	+	1356064	1357369	1356064	1357369	1	1356064,	1357369,	ADA2
595	YDR493W	chriv	+	1436216	1436588	1436216	1436588	1	1436216,	1436588,	MZM1
595	YDR452W	chriv	+	1362877	1364902	1362877	1364902	1	1362877,	1364902,	PPN1
595	YDR424C	chriv	-	1319386	1319841	1319386	1319841	3	1319386,1319697,1319816,	1319617,1319720,1319841,	DYN2
595	YDR461C-A	chriv	-	1385523	1385766	1385523	1385766	1	1385523,	1385766,	YDR461C-A
595	YDR432W	chriv	+	1328782	1330027	1328782	1330027	1	1328782,	1330027,	NPL3
595	YDR489W	chriv	+	1431011	1431896	1431011	1431896	1	1431011,	1431896,	SLD5
595	YDR451C	chriv	-	1361119	1362181	1361119	1362181	1	1361119,	1362181,	YHP1
595	YDR483W	chriv	+	1421156	1422485	1421156	1422485	1	1421156,	1422485,	KRE2
595	YDR456W	chriv	+	1367484	1369386	1367484	1369386	1	1367484,	1369386,	NHX1
595	YDR445C	chriv	-	1352181	1352589	1352181	1352589	1	1352181,	1352589,	YDR445C
595	YDR423C	chriv	-	1318045	1319275	1318045	1319275	1	1318045,	1319275,	CAD1
595	YDR466W	chriv	+	1395120	1397817	1395120	1397817	1	1395120,	1397817,	PKH3
595	YDR470C	chriv	-	1399705	1401214	1399705	1401214	1	1399705,	1401214,	UGO1
595	YDR438W	chriv	+	1338273	1339386	1338273	1339386	1	1338273,	1339386,	THI74
595	YDR433W	chriv	+	1329599	1330040	1329599	1330040	1	1329599,	1330040,	YDR433W
595	YDR453C	chriv	-	1365071	1365662	1365071	1365662	1	1365071,	1365662,	TSA2
595	YDR468C	chriv	-	1398025	1398700	1398025	1398700	1	1398025,	1398700,	TLG1
595	YDR475C	chriv	-	1407463	1410094	1407463	1410094	1	1407463,	1410094,	JIP4
595	YDR446W	chriv	+	1353724	1354633	1353724	1354633	1	1353724,	1354633,	ECM11
595	YDR428C	chriv	-	1323453	1324239	1323453	1324239	1	1323453,	1324239,	BNA7
595	YDR458C	chriv	-	1380054	1382046	1380054	1382046	1	1380054,	1382046,	HEH2
595	YDR436W	chriv	+	1334820	1336953	1334820	1336953	1	1334820,	1336953,	PPZ2
595	YDR447C	chriv	-	1354828	1355553	1354828	1355553	2	1354828,1355550,	1355236,1355553,	RPS17B
595	YDR492W	chriv	+	1434923	1435874	1434923	1435874	1	1434923,	1435874,	IZH1
595	YDR471W	chriv	+	1401769	1402564	1401769	1402564	2	1401769,1402184,	1401800,1402564,	RPL27B
595	YDR465C	chriv	-	1393335	1394574	1393335	1394574	1	1393335,	1394574,	RMT2
595	YDR479C	chriv	-	1415209	1416874	1415209	1416874	1	1415209,	1416874,	PEX29
595	YDR429C	chriv	-	1324476	1325301	1324476	1325301	1	1324476,	1325301,	TIF35
595	YDR482C	chriv	-	1420430	1420838	1420430	1420838	1	1420430,	1420838,	CWC21
595	YDR442W	chriv	+	1345646	1346039	1345646	1346039	1	1345646,	1346039,	YDR442W
595	YDR464C-A	chriv	-	1392491	1392680	1392491	1392680	1	1392491,	1392680,	YDR464C-A
595	YDR478W	chriv	+	1414574	1415171	1414574	1415171	1	1414574,	1415171,	SNM1
595	YDR444W	chriv	+	1350289	1352353	1350289	1352353	1	1350289,	1352353,	YDR444W
595	YDR426C	chriv	-	1321628	1322006	1321628	1322006	1	1321628,	1322006,	YDR426C
595	YDR490C	chriv	-	1431967	1434268	1431967	1434268	1	1431967,	1434268,	PKH1
595	YDR421W	chriv	+	1312039	1314892	1312039	1314892	1	1312039,	1314892,	ARO80
596	YDR499W	chriv	+	1447829	1450073	1447829	1450073	1	1447829,	1450073,	LCD1
596	YDR518W	chriv	+	1478607	1480161	1478607	1480161	1	1478607,	1480161,	EUG1
596	YDR510C-A	chriv	-	1469694	1469811	1469694	1469811	1	1469694,	1469811,	YDR510C-A
596	YDR513W	chriv	+	1471016	1471448	1471016	1471448	1	1471016,	1471448,	GRX2
596	YDR521W	chriv	+	1483140	1483476	1483140	1483476	1	1483140,	1483476,	YDR521W
596	YDR543C	chriv	-	1524633	1524933	1524633	1524933	1	1524633,	1524933,	YDR543C
596	YDR536W	chriv	+	1508004	1509714	1508004	1509714	1	1508004,	1509714,	STL1
596	YDR506C	chriv	-	1459727	1461554	1459727	1461554	1	1459727,	1461554,	GMC1
596	YDR524W-C	chriv	+	1489402	1489492	1489402	1489492	1	1489402,	1489492,	YDR524W-C
596	YDR524C-A	chriv	-	1489870	1489990	1489870	1489990	1	1489870,	1489990,	YDR524C-A
596	YDR517W	chriv	+	1477238	1478357	1477238	1478357	1	1477238,	1478357,	GRH1
596	YDR504C	chriv	-	1456310	1456694	1456310	1456694	1	1456310,	1456694,	SPG3
596	YDR509W	chriv	+	1468225	1468573	1468225	1468573	1	1468225,	1468573,	YDR509W
596	YDR545C-A	chriv	-	1530862	1531342	1530862	1531342	1	1530862,	1531342,	YDR545C-A
596	YDR512C	chriv	-	1470499	1471063	1470499	1471063	1	1470499,	1471063,	EMI1
596	YDR544C	chriv	-	1525094	1525523	1525094	1525523	1	1525094,	1525523,	YDR544C
596	YDR522C	chriv	-	1483794	1485303	1483794	1485303	1	1483794,	1485303,	SPS2
596	YDR527W	chriv	+	1491093	1492413	1491093	1492413	1	1491093,	1492413,	RBA50
596	YDR515W	chriv	+	1473428	1474772	1473428	1474772	1	1473428,	1474772,	SLF1
596	YDR530C	chriv	-	1496790	1497768	1496790	1497768	1	1496790,	1497768,	APA2
596	YDR519W	chriv	+	1480424	1480832	1480424	1480832	1	1480424,	1480832,	FPR2
596	YDR528W	chriv	+	1494585	1495857	1494585	1495857	1	1494585,	1495857,	HLR1
596	YDR545W	chriv	+	1526320	1531711	1526320	1531711	1	1526320,	1531711,	YRF1-1
596	YDR500C	chriv	-	1450197	1450853	1450197	1450853	2	1450197,1450846,	1450457,1450853,	RPL37B
596	YDR511W	chriv	+	1470016	1470418	1470016	1470418	1	1470016,	1470418,	SDH7
596	YDR539W	chriv	+	1512093	1513605	1512093	1513605	1	1512093,	1513605,	FDC1
596	YDR501W	chriv	+	1451352	1452918	1451352	1452918	1	1451352,	1452918,	PLM2
596	YDR540C	chriv	-	1517135	1517675	1517135	1517675	1	1517135,	1517675,	IRC4
596	YDR497C	chriv	-	1443712	1445467	1443712	1445467	1	1443712,	1445467,	ITR1
596	YDR516C	chriv	-	1474973	1476476	1474973	1476476	1	1474973,	1476476,	EMI2
596	YDR520C	chriv	-	1481084	1483403	1481084	1483403	1	1481084,	1483403,	URC2
596	YDR534C	chriv	-	1503313	1504900	1503313	1504900	1	1503313,	1504900,	FIT1
596	YDR541C	chriv	-	1519663	1520698	1519663	1520698	1	1519663,	1520698,	YDR541C
596	YDR529C	chriv	-	1496164	1496548	1496164	1496548	1	1496164,	1496548,	QCR7
596	YDR505C	chriv	-	1456694	1459220	1456694	1459220	1	1456694,	1459220,	PSP1
596	YDR524C-B	chriv	-	1489597	1489798	1489597	1489798	1	1489597,	1489798,	YDR524C-B
596	YDR523C	chriv	-	1485565	1487038	1485565	1487038	1	1485565,	1487038,	SPS1
596	YDR507C	chriv	-	1462357	1465786	1462357	1465786	1	1462357,	1465786,	GIN4
596	YDR538W	chriv	+	1510901	1511630	1510901	1511630	1	1510901,	1511630,	PAD1
596	YDR526C	chriv	-	1491074	1491545	1491074	1491545	1	1491074,	1491545,	YDR526C
596	YDR533C	chriv	-	1501446	1502160	1501446	1502160	1	1501446,	1502160,	HSP31
596	YDR514C	chriv	-	1471547	1472999	1471547	1472999	1	1471547,	1472999,	YDR514C
596	YDR542W	chriv	+	1523248	1523611	1523248	1523611	1	1523248,	1523611,	PAU10
596	YDR535C	chriv	-	1506605	1507362	1506605	1507362	2	1506605,1507314,	1507058,1507362,	YDR535C
596	YDR503C	chriv	-	1455041	1455866	1455041	1455866	1	1455041,	1455866,	LPP1
596	YDR502C	chriv	-	1453309	1454464	1453309	1454464	1	1453309,	1454464,	SAM2
596	YDR508C	chriv	-	1466452	1468444	1466452	1468444	1	1466452,	1468444,	GNP1
596	YDR525W-A	chriv	+	1490595	1490835	1490595	1490835	1	1490595,	1490835,	SNA2
596	YDR537C	chriv	-	1510855	1511461	1510855	1511461	1	1510855,	1511461,	YDR537C
596	YDR524C	chriv	-	1487541	1488990	1487541	1488990	1	1487541,	1488990,	AGE1
596	YDR498C	chriv	-	1445842	1446994	1445842	1446994	1	1445842,	1446994,	SEC20
596	YDR510W	chriv	+	1469399	1469705	1469399	1469705	1	1469399,	1469705,	SMT3
596	YDR525W	chriv	+	1489904	1490234	1489904	1490234	1	1489904,	1490234,	API2
596	YDR531W	chriv	+	1498231	1499335	1498231	1499335	1	1498231,	1499335,	CAB1
596	YDR532C	chriv	-	1499395	1500553	1499395	1500553	1	1499395,	1500553,	KRE28
73	YIR019C	chrix	-	389571	393675	389571	393675	1	389571,	393675,	FLO11
73	YIL048W	chrix	+	261436	264892	261436	264892	1	261436,	264892,	NEO1
73	YIL122W	chrix	+	130609	131665	130609	131665	1	130609,	131665,	POG1
585	YIL140W	chrix	+	85365	87837	85365	87837	1	85365,	87837,	AXL2
585	YIL167W	chrix	+	29031	30048	29031	30048	1	29031,	30048,	YIL167W_CDS
585	YIL156W	chrix	+	48090	51306	48090	51306	1	48090,	51306,	UBP7
585	YIL176C	chrix	-	8792	9155	8792	9155	1	8792,	9155,	PAU14
585	YIL156W-B	chrix	+	47689	47973	47689	47973	2	47689,47760,	47698,47973,	YIL156W-B
585	YIL156W-A	chrix	+	47291	47693	47291	47693	1	47291,	47693,	YIL156W-A
585	YIL127C	chrix	-	117023	117644	117023	117644	1	117023,	117644,	RRT14
